Loja,Referência,Reduzido,EAN,Tipo Produto,Descrição,Categoria,Atributo,Estação,Marca,Genero,Colecao,Quantidade em Estoque,Quantidade Empenhada,Disponivel,URL Imagem,Preço de venda do Unitário,Preço de venda do Estoque,Custo Estoque,Data Estoque
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133711-0601G,7890400080329.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor11-0601 - G,,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,599.4,173.34,07-01-2026
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133711-0601GG,7890400080336.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor11-0601 - GG,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,399.6,115.56,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133711-0601M,7890400080312.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor11-0601 - M,,RITMI STUDIO,Feminino Adulto,,11.0,0.0,11.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,1098.9,317.79,16-12-2025
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133711-0601P,7890400080305.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor11-0601 - P,,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,799.2,231.12,06-02-2026
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133711-0601PP,7890400080299.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor11-0601 - PP,,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,499.5,144.45,09-12-2025
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133719-3923G,7890400080374.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor19-3923 - G,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,399.6,115.56,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133719-3923GG,7890400080381.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor19-3923 - GG,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,299.7,86.67,26-11-2025
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133719-3923M,7890400080367.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor19-3923 - M,,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,499.5,144.45,27-11-2025
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133719-3923P,7890400080350.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor19-3923 - P,,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,499.5,144.45,17-01-2026
RITMI STUDIO NACOES SHOPPING,REST1337_171119,REST133719-3923PP,7890400080343.0,,REST1337 - CAMISETA BICOLOR COM ESTAMPA,BERMUDA,Cor19-3923 - PP,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,299.7,86.67,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1338_171120,REST133811-0601G,7890400080220.0,,REST1338 - CAMISETA COM ESTAMPA,BERMUDA,Cor11-0601 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,99.9,26.88,11-01-2026
RITMI STUDIO NACOES SHOPPING,REST1338_171120,REST133811-0601GG,7890400080237.0,,REST1338 - CAMISETA COM ESTAMPA,BERMUDA,Cor11-0601 - GG,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,199.8,53.76,08-10-2025
RITMI STUDIO NACOES SHOPPING,REST1338_171120,REST133811-0601M,7890400080213.0,,REST1338 - CAMISETA COM ESTAMPA,BERMUDA,Cor11-0601 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,399.6,107.52,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1338_171120,REST133811-0601P,7890400080206.0,,REST1338 - CAMISETA COM ESTAMPA,BERMUDA,Cor11-0601 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,299.7,102.75,01-03-2026
RITMI STUDIO NACOES SHOPPING,REST1340_171175,REST134019-3923G,7890400088622.0,,REST1340 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-3923 - G,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,199.8,69.64,26-11-2025
RITMI STUDIO NACOES SHOPPING,REST1340_171175,REST134019-3923M,7890400088615.0,,REST1340 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-3923 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,199.8,69.64,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1340_171175,REST134019-3923P,7890400088608.0,,REST1340 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-3923 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,199.8,69.64,07-01-2026
RITMI STUDIO NACOES SHOPPING,REST1341_171176,REST134111-0615G,7890400080466.0,,REST1341 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor11-0615 - G,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,399.6,127.36,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1341_171176,REST134111-0615M,7890400080459.0,,REST1341 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor11-0615 - M,,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,799.2,254.72,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1341_171176,REST134111-0615P,7890400080442.0,,REST1341 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor11-0615 - P,,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,799.2,254.72,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1341_171176,REST134119-0912G,7890400080497.0,,REST1341 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-0912 - G,,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,599.4,191.04,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1341_171176,REST134119-0912M,7890400080480.0,,REST1341 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-0912 - M,,RITMI STUDIO,Feminino Adulto,,10.0,0.0,10.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,999.0,318.4,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1341_171176,REST134119-0912P,7890400080473.0,,REST1341 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-0912 - P,,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,599.4,191.04,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1342_171177,REST134219-1757G,7890400080428.0,,REST1342 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-1757 - G,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,299.7,78.45,20-12-2025
RITMI STUDIO NACOES SHOPPING,REST1342_171177,REST134219-1757M,7890400080411.0,,REST1342 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-1757 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,9.0,0.0,9.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,899.1,235.35,08-10-2025
RITMI STUDIO NACOES SHOPPING,REST1342_171177,REST134219-1757P,7890400080404.0,,REST1342 - TSHIRT AMPLA COM ESTAMPA FRANTE E COSTAS,TSHIRT,Cor19-1757 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,7.0,0.0,7.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,699.3,183.05,21-12-2025
RITMI STUDIO NACOES SHOPPING,REST1343.1_171195,REST1343.111-0602GG,7890400082880.0,,REST1343.1 - BLUSA ASSIMÉTRICA BICOLOR MC,,Cor11-0602 - GG,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,239.8,58.52,23-11-2025
RITMI STUDIO NACOES SHOPPING,REST1343.1_171195,REST1343.112-1005GG,7890400082934.0,,REST1343.1 - BLUSA ASSIMÉTRICA BICOLOR MC,,Cor12-1005 - GG,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,119.9,59.47,27-12-2025
RITMI STUDIO NACOES SHOPPING,REST1343.1_171195,REST1343.112-1005M,7890400082910.0,,REST1343.1 - BLUSA ASSIMÉTRICA BICOLOR MC,,Cor12-1005 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,119.9,83.64,07-03-2026
RITMI STUDIO NACOES SHOPPING,REST1343.2_171196,REST1343.211-0602P,7890400082750.0,,REST1343.2 - CALÇA WIDE LISA COS ELÁSTICO(REST1344),,Cor11-0602 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,149.9,89.52,26-12-2025
RITMI STUDIO NACOES SHOPPING,REST1343.2_171196,REST1343.211-0602PP,7890400082743.0,,REST1343.2 - CALÇA WIDE LISA COS ELÁSTICO(REST1344),,Cor11-0602 - PP,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,299.8,77.54,24-11-2025
RITMI STUDIO NACOES SHOPPING,REST1343.2_171196,REST1343.212-1005G,7890400082828.0,,REST1343.2 - CALÇA WIDE LISA COS ELÁSTICO(REST1344),,Cor12-1005 - G,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,149.9,38.77,15-02-2026
RITMI STUDIO NACOES SHOPPING,REST1343.2_171196,REST1343.212-1005M,7890400082811.0,,REST1343.2 - CALÇA WIDE LISA COS ELÁSTICO(REST1344),,Cor12-1005 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,299.8,216.3,12-03-2026
RITMI STUDIO NACOES SHOPPING,REST1343.2_171196,REST1343.212-1005P,7890400082804.0,,REST1343.2 - CALÇA WIDE LISA COS ELÁSTICO(REST1344),,Cor12-1005 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,899.4,454.88,11-12-2025
RITMI STUDIO NACOES SHOPPING,REST1343.2_171196,REST1343.212-1005PP,7890400082798.0,,REST1343.2 - CALÇA WIDE LISA COS ELÁSTICO(REST1344),,Cor12-1005 - PP,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,449.7,116.31,13-11-2025
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134611-4803G,7890400088714.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor11-4803 - G,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,7.0,0.0,7.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,1329.3,368.34,15-02-2026
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134611-4803GG,7890400088721.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor11-4803 - GG,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,569.7,157.86,14-11-2025
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134611-4803M,7890400088707.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor11-4803 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,1139.4,315.72,04-02-2026
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134611-4803P,7890400088691.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor11-4803 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,949.5,263.1,31-12-2025
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134611-4803PP,7890400088684.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor11-4803 - PP,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,759.6,210.48,05-01-2026
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134619-0000G,7890400088769.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor19-0000 - G,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,949.5,263.1,23-12-2025
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134619-0000GG,7890400088776.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor19-0000 - GG,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,379.8,105.24,14-11-2025
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134619-0000M,7890400088752.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor19-0000 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,569.7,157.86,25-11-2025
RITMI STUDIO NACOES SHOPPING,REST1346_171198,REST134619-0000P,7890400088745.0,,REST1346 - VESTIDO RENDA,VESTIDO,Cor19-0000 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,189.9,52.62,13-11-2025
RITMI STUDIO NACOES SHOPPING,REST1347_171257,REST13471Padrao,7890400083894.0,,"REST1347 - BRINCO ARGOLA METAL - 1055720 49,90",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,149.7,119.7,22-10-2025
RITMI STUDIO NACOES SHOPPING,REST1349_171259,REST13491Padrao,7890400083917.0,,"REST1349 - BRINCO METAL - 1056774 39,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,39.9,39.9,39.9,01-11-2025
RITMI STUDIO NACOES SHOPPING,REST1350_171260,REST13501Padrao,7890400083924.0,,"REST1350 - BRINCO METAL FOSCO - 1056867 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,-59.9,-59.9,07-03-2026
RITMI STUDIO NACOES SHOPPING,REST1357_171268,REST13571Padrao,7890400083993.0,,"REST1357 - BRINCO METAL - 1058478 39,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-3.0,0.0,-3.0,https://placehold.co/600x400?text=Sem_Imagem,39.9,-119.7,-119.7,28-02-2026
RITMI STUDIO NACOES SHOPPING,REST1361_171272,REST13611Padrao,7890400084884.0,,"REST1361 - BRINCO METAL - 1058984 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,49.9,49.9,05-03-2026
RITMI STUDIO NACOES SHOPPING,REST1366_171282,REST13661Padrao,7890400084044.0,,"REST1366 - BRINCO METAL FOSCO - 1059355 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,49.9,49.9,11-10-2025
RITMI STUDIO NACOES SHOPPING,REST1369_171285,REST13691Padrao,7890400084921.0,,"REST1369 - BRINCO C RESINA - 1059420 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,-49.9,-49.9,06-03-2026
RITMI STUDIO NACOES SHOPPING,REST1377_171295,REST13771Padrao,7890400084075.0,,"REST1377 - BRINCO - 1060207 39,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,39.9,39.9,39.9,10-12-2025
RITMI STUDIO NACOES SHOPPING,REST1378_171296,REST13781Padrao,7890400084112.0,,"REST1378 - BRINCO ABS - 1060238  39,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,39.9,39.9,39.9,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST1388_171309,REST13881Padrao,7890400084228.0,,"REST1388 - KIT BRINCO ABS - 1060514  39,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,39.9,39.9,39.9,16-11-2025
RITMI STUDIO NACOES SHOPPING,REST1395_171317,REST13951Padrao,7890400084297.0,,"REST1395 - COLAR CORRENTE - 2026238 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,59.9,99.9,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST1397_171319,REST13971Padrao,7890400084983.0,,"REST1397 - COLAR BUZIO C - 2028864 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,299.5,299.5,31-12-2025
RITMI STUDIO NACOES SHOPPING,REST1401_171323,REST14011Padrao,7890400084310.0,,"REST1401 - COLAR METAL - 2030308 99,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,399.6,399.6,07-01-2026
RITMI STUDIO NACOES SHOPPING,REST1402_171324,REST14021Padrao,7890400085010.0,,"REST1402 - COLAR METAL - 2030506 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,59.9,59.9,07-01-2026
RITMI STUDIO NACOES SHOPPING,REST1403_171325,REST14031Padrao,7890400085027.0,,"REST1403 - COLAR METAL C RESINA - 2030599 99,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,99.9,99.9,16-12-2025
RITMI STUDIO NACOES SHOPPING,REST1404_171326,REST14041Padrao,7890400084327.0,,"REST1404 - COLAR ABS - 2031607 39,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,39.9,119.7,119.7,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST1405_171327,REST14051Padrao,7890400085034.0,,"REST1405 - KIT COLAR METAL - 2031840 189,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,189.9,569.7,569.7,18-03-2026
RITMI STUDIO NACOES SHOPPING,REST1406_171328,REST14061Padrao,7890400084365.0,,"REST1406 - COLAR FIO C RESINA - 2031906 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,119.8,119.8,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST1408_171330,REST14081Padrao,7890400085041.0,,"REST1408 - COLAR METAL - 2031987 179,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,9.0,0.0,9.0,https://placehold.co/600x400?text=Sem_Imagem,179.9,1619.1,1619.1,28-11-2025
RITMI STUDIO NACOES SHOPPING,REST1410_171332,REST14101Padrao,7890400084402.0,,"REST1410 - COLAR METAL C RESINA - 2032067 99,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,99.9,39.9,04-03-2026
RITMI STUDIO NACOES SHOPPING,REST1411_171333,REST14111Padrao,7890400085058.0,,"REST1411 - COLAR LONGO METAL - 2032126 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,99.8,99.8,09-01-2026
RITMI STUDIO NACOES SHOPPING,REST1412_171334,REST14121Padrao,7890400084846.0,,"REST1412 - COLAR METAL - 2032169 149,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,299.8,79.8,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1413_171335,REST14131Padrao,7890400084457.0,,"REST1413 - COLAR CORRENTE - 2032259 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,-99.8,-99.8,10-03-2026
RITMI STUDIO NACOES SHOPPING,REST1414_171336,REST14141Padrao,7890400084471.0,,"REST1414 - CHOKER BANDANA C METAL - 2032300 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,59.9,49.9,04-11-2025
RITMI STUDIO NACOES SHOPPING,REST1415_171337,REST14151Padrao,7890400084488.0,,"REST1415 - COLAR LONGO METAL - 2032302 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,49.9,49.9,29-12-2025
RITMI STUDIO NACOES SHOPPING,REST1418_171342,REST14181Padrao,7890400084549.0,,"REST1418 - BRACELETE ACRILICO - 3010071 79,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,79.9,159.8,159.8,08-12-2025
RITMI STUDIO NACOES SHOPPING,REST1419_171343,REST14191Padrao,7890400085065.0,,"REST1419 - PULSEIRA RESINA C ABS - 3010481 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,59.9,59.9,24-01-2026
RITMI STUDIO NACOES SHOPPING,REST1420_171344,REST14201Padrao,7890400085072.0,,"REST1420 - BRACELETE METAL ESMALTADO - 3010521 99,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,499.5,499.5,14-03-2026
RITMI STUDIO NACOES SHOPPING,REST1423_171347,REST14231Padrao,7890400085096.0,,"REST1423 - BRACELETE ESMALTADO - 3010615 99,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,499.5,499.5,28-11-2025
RITMI STUDIO NACOES SHOPPING,REST1424_171348,REST14241Padrao,7890400084648.0,,"REST1424 - BRACELETE RESINA - 3010761 59,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,59.9,179.7,179.7,17-11-2025
RITMI STUDIO NACOES SHOPPING,REST1425_171349,REST14251Padrao,7890400085126.0,,"REST1425 - BRACELETE RESINA C ABS - 3010796 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-4.0,0.0,-4.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,-199.6,0.0,10-03-2026
RITMI STUDIO NACOES SHOPPING,REST1426_171350,REST14261Padrao,7890400085119.0,,"REST1426 - BRACELETE RESINA - 3010802 99,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://placehold.co/600x400?text=Sem_Imagem,99.9,-199.8,0.0,12-03-2026
RITMI STUDIO NACOES SHOPPING,REST1428_171352,REST14281Padrao,7890400084693.0,,"REST1428 - BRACELETE METAL - 3010819 49,9",,Cor1 - Padrão,LOJA DO CENTRO (Sombrio),RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,49.9,-49.9,-39.9,05-12-2025
